2022-08-17 19:16:53.032 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 23:30:53.231 [http-nio-8500-exec-9] INFO  [ResultHandler.java:24] - 接口返回={"code":100000,"data":{"password":"c4fdb66ad775a6ad29fe66b15325e86e","sessionId":"","username":"admin"},"message":"success"}
2022-08-17 23:30:56.213 [http-nio-8500-exec-2] INFO  [LogAspect.java:38] - ==================开始处理请求=====================>
2022-08-17 23:30:56.214 [http-nio-8500-exec-2] INFO  [LogAspect.java:48] - 请求来源:127.0.0.1
2022-08-17 23:30:56.214 [http-nio-8500-exec-2] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/getVarCode
2022-08-17 23:30:56.215 [http-nio-8500-exec-2] INFO  [LogAspect.java:50] - 请求方式:GET
2022-08-17 23:30:56.215 [http-nio-8500-exec-2] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 23:30:56.215 [http-nio-8500-exec-2] INFO  [LogAspect.java:52] - 请求类型:null
2022-08-17 23:30:56.216 [http-nio-8500-exec-2] INFO  [LogAspect.java:53] - 请求参数:[]
2022-08-17 23:30:56.251 [http-nio-8500-exec-2] INFO  [LogAspect.java:64] - 处理请求[admin/getVarCode]耗时(毫秒):34
2022-08-17 23:30:56.254 [http-nio-8500-exec-2] INFO  [ResultHandler.java:24] - 接口返回={"code":100000,"data":{"varCode":"data:image/png;base64,/9j/4AAQSkZJRgABAgAAAQABAAD/2wBDAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDL/2wBDAQkJCQwLDBgNDRgyIRwhMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjL/wAARCAAeAGQDASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD0JalUVGoqVRQA9RUq0xRXK+MvGaeFxDDGqyXM0bMi4ycgqBxnvlv++a2w+HqYioqVJXkxNpK7OxUUoniEvlFxv2ltvsDgmsRLjUbrwxNdwlXnkQywBB96PggD/aK9Pc1gapaaivhh7toFs7uDDRRSS7tqgh+p4wqgngZBU45xV0sPzy5W7a2/ryBs9DWnb0QEsyqBySTjFec6h4/fTfBthdJGZb+4JiVV+cZDMudwx1KnHrj61yUl74w1GyfUrmTybYxtkYO0o8ZkA9wdowP7zKO4ruoZNXqRcpNRV2tXu127kOoke8ROkgJRlYAlSQc4I4IqZa8X8P8Ajq5i8H6xqRuJpLm3SN9kmMyMwEYbP+929FFX7Hw34ju/Dkuuv4gu11USOohU/u2KMY9vXvg80p5TOk5e2kopPl1vq7X6dLdQVRPY9eUVKorkvh74mfxT4ZivJwBcqSkuO5z1Ht/hXXKK86vRnQqSpT3Tsy07q6HgcUUoHFFZDOKUVIopi1KtAGT4g1+30GweVzvn4EcQ6sSSB/I15TqGl3mow2mt3sgN5PJhY5D/AKuN3IU/UEmvT/EfhG28RvDLJczQTwkFHjPocjP41w3jTQLnT7S3jn1Wa6YYwHRQoXn079cV9Hk1ajTcY05WnJ66dOy9euxjUTe+x6XoF1bjRbWHcsfkQhSCeFVflGT0BwBWT4jsoNRs3vLi6aWwjLMw8zy8DjK+nUdD1yR3FWLbQ1uPBsNjaygecoaRp13eZnrnHT61h6u95pOhXWi2+1bbb5at5pLKGO3uvTJ5GenSvOw9Lnr/ALqWvN+HctvTU4jX7+x1nxLpqwK0VuII/KJz05JABXOcnrnAGeteoeJ50XwTCIQoOFkjKsDGrqQQPcA9AOy15Z4l8NpofhrQ9WguN0gLJtKcEg555+v19BW1qnjJ/EHh+1sxAY2f9yHJ+7tXLtx3xkAe5r6HF4VVlQnhneEW1r0ae/z3Moyte+43wP4SbW/DmoWEc4EdwMtIRgllb93gdcYy34ip9a1nxT4V0yLwwXtJ95fyJ0bL4BJ5HrnNek+C9OXTfDirAcvjPzHjOOmPQcAewrDsfCE914vmvNSuUmRAI4lUnPJ3Mx9yQOnp71xLMlUxFWVdKUE20muuy/T5aFclkrbm18NvDreH/DUSSnM0yqzYHGOSP/Qq7ZRUaAAAAYA7CpVr56vWnXqyqz3buapWVkPA4opQOKKyGf/Z","varCodeId":"bkdjkopahjgldfcqezpfjqknt"},"message":"success"}
2022-08-17 23:31:02.268 [http-nio-8500-exec-4] INFO  [LogAspect.java:38] - ==================开始处理请求=====================>
2022-08-17 23:31:02.268 [http-nio-8500-exec-4] INFO  [LogAspect.java:48] - 请求来源:127.0.0.1
2022-08-17 23:31:02.269 [http-nio-8500-exec-4] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/login
2022-08-17 23:31:02.270 [http-nio-8500-exec-4] INFO  [LogAspect.java:50] - 请求方式:POST
2022-08-17 23:31:02.270 [http-nio-8500-exec-4] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 23:31:02.270 [http-nio-8500-exec-4] INFO  [LogAspect.java:52] - 请求类型:application/x-www-form-urlencoded; charset=UTF-8
2022-08-17 23:31:02.270 [http-nio-8500-exec-4] INFO  [LogAspect.java:53] - 请求参数:[{"password":"123123","username":"admin","varCode":"4309","varCodeId":"bkdjkopahjgldfcqezpfjqknt"}]
2022-08-17 23:31:02.275 [http-nio-8500-exec-4] INFO  [LogAspect.java:64] - 处理请求[admin/login]耗时(毫秒):4
2022-08-17 23:31:02.276 [http-nio-8500-exec-4] INFO  [ResultHandler.java:24] - 接口返回={"code":100001,"data":{"password":"c4fdb66ad775a6ad29fe66b15325e86e","sessionId":"14a62001535636f048f0f9f4620e407f","username":"admin"},"message":"登录成功"}
2022-08-17 23:31:04.731 [http-nio-8500-exec-6] INFO  [LogAspect.java:38] - ==================开始处理请求=====================>
2022-08-17 23:31:04.733 [http-nio-8500-exec-6] INFO  [LogAspect.java:48] - 请求来源:127.0.0.1
2022-08-17 23:31:04.734 [http-nio-8500-exec-6] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/loginOut
2022-08-17 23:31:04.734 [http-nio-8500-exec-6] INFO  [LogAspect.java:50] - 请求方式:POST
2022-08-17 23:31:04.735 [http-nio-8500-exec-6] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 23:31:04.735 [http-nio-8500-exec-6] INFO  [LogAspect.java:52] - 请求类型:application/x-www-form-urlencoded; charset=UTF-8
2022-08-17 23:31:04.735 [http-nio-8500-exec-6] INFO  [LogAspect.java:53] - 请求参数:[{"sessionId":"14a62001535636f048f0f9f4620e407f","username":"admin"}]
2022-08-17 23:31:04.743 [http-nio-8500-exec-6] INFO  [LogAspect.java:64] - 处理请求[admin/loginOut]耗时(毫秒):8
2022-08-17 23:31:04.744 [http-nio-8500-exec-6] INFO  [ResultHandler.java:24] - 接口返回={"code":100000,"message":"success"}
2022-08-17 23:31:05.577 [http-nio-8500-exec-9] INFO  [LogAspect.java:38] - ==================开始处理请求=====================>
2022-08-17 23:31:05.578 [http-nio-8500-exec-9] INFO  [LogAspect.java:48] - 请求来源:127.0.0.1
2022-08-17 23:31:05.580 [http-nio-8500-exec-9] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/getVarCode
2022-08-17 23:31:05.581 [http-nio-8500-exec-9] INFO  [LogAspect.java:50] - 请求方式:GET
2022-08-17 23:31:05.582 [http-nio-8500-exec-9] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 23:31:05.582 [http-nio-8500-exec-9] INFO  [LogAspect.java:52] - 请求类型:null
2022-08-17 23:31:05.583 [http-nio-8500-exec-9] INFO  [LogAspect.java:53] - 请求参数:[]
2022-08-17 23:31:05.620 [http-nio-8500-exec-9] INFO  [LogAspect.java:64] - 处理请求[admin/getVarCode]耗时(毫秒):36
2022-08-17 23:31:05.621 [http-nio-8500-exec-9] INFO  [ResultHandler.java:24] - 接口返回={"code":100000,"data":{"varCode":"data:image/png;base64,/9j/4AAQSkZJRgABAgAAAQABAAD/2wBDAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDL/2wBDAQkJCQwLDBgNDRgyIRwhMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjL/wAARCAAeAGQDASIAAhEBAxEB/8QAHwAAAQUBAQEBAQEAAAAAAAAAAAECAwQFBgcICQoL/8QAtRAAAgEDAwIEAwUFBAQAAAF9AQIDAAQRBRIhMUEGE1FhByJxFDKBkaEII0KxwRVS0fAkM2JyggkKFhcYGRolJicoKSo0NTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqDhIWGh4iJipKTlJWWl5iZmqKjpKWmp6ipqrKztLW2t7i5usLDxMXGx8jJytLT1NXW19jZ2uHi4+Tl5ufo6erx8vP09fb3+Pn6/8QAHwEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoL/8QAtREAAgECBAQDBAcFBAQAAQJ3AAECAxEEBSExBhJBUQdhcRMiMoEIFEKRobHBCSMzUvAVYnLRChYkNOEl8RcYGRomJygpKjU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6goOEhYaHiImKkpOUlZaXmJmaoqOkpaanqKmqsrO0tba3uLm6wsPExcbHyMnK0tPU1dbX2Nna4uPk5ebn6Onq8vP09fb3+Pn6/9oADAMBAAIRAxEAPwD0JalUVGoqVRQA9RUq1XmnitbeSed1SKNSzsx4AHJNcN/wnurX+m3OoaPpCy2luoMkspIA+UE49cc59setdWHwdbEXdNaKyu2ktdtWS5JbnoqihbmDz/I81fN2lymeQucZ+ma4ux8Saj4i8MT3OnQ/6T5rQeUOGBBGcnt8pz9WArJ1zQ9T03Rl1OGaO3nz5ot5HLMuPmxk5HyoueORt45xW1PASdT2VSXLK9vn5+XnsJy0uj1RadvRc7mUYwTk9K8t1f4hXlv4e0xLG3aa9ugFJUlwDvZB8wwMko2PUCuel1DxSbVNU1GZbazZMs2Tt8qRWYc85BKnA9SozyK3pZLiJx5pNR1a1ert2QnUSPeUIIyDntUqkE4BGa898Ka9PqvhWe5e5fzZEiEZOdxZ8xhiT/tqR9Ez3pNC8GnVNIjvzrGp2eoZaJpIJ/lJjLR/dPUcGuWWD9m5Kq+Xldtr6lc19j0hRUqiszR7S/s7Xyr+/wDtrgACUxhCfUkCtRRXG1Z2TuUPA4opQOKKQHFKKkUUxalWgDkfiRJLH4VdYcl5nEAUd94Ip2m2tpB8O5Iw+EuICxCjvsAI/HbWh4zsPt/hi6UPskiXzY29GXnP5Z/OuBl8aCx8Gf2ekEvmMwSN1YDYp+Yc9z2r28JRqYjCwp0t+fX5pWM5NKV32Ok8ASrbaZezy3sPkyuZ2n2EBXf74BPo20f8BqDxjpMjGC81K/ebTSD83mCPnaMDOMc44HfJFaFr4Wun8L2MMV7GJnIeQMmYptw5Dr+fIxWB4i0u6ktbPSJLvyLO4cQoseZNpzwDnHy/jx71vR5Z4x1oztq76bLvtv6EvSNrFXxjo32nStE1/R4JJIlhVdo42jrwvXqevQVX8XeNLnWvDEGlQ2LWxcKZI32ggBgV2qPcAAegrr7zUZPCSaXoIiW5tVsi7/MFDYOMEEEkcjoR/Sua17Uxqeo/ZLOFbVRMIdygBi+0szEjnAUEKBj8K7sFWvOmp0+aMG5Rk3ra/VepMlvZnReCNJWfwVLp0t2kRnHlJcYKyDklNqn3LkH3zV3XdBPhHwjJqWkXs8dxZfvfO80nzRwNrDOCCc/Stabwgk/hSCyjnEUiIWyoOwEjsPUDgHtk+tY2uSX17pVnorRWqBA38RZW2rgduhyc/X2ry6VWdeu5xl7rleS/z76X0Lasj0HRNSXVdMiuRgORtkUdFcDkVqKKw/CenJpfhjT7ZW3YhVi2MFiRnn36VurXjVElNqO1zRDwOKKUDiioGf/Z","varCodeId":"lojkzjohejduwbucgvxvhjayg"},"message":"success"}
2022-08-17 23:31:12.042 [http-nio-8500-exec-1] INFO  [LogAspect.java:38] - ==================开始处理请求=====================>
2022-08-17 23:31:12.044 [http-nio-8500-exec-1] INFO  [LogAspect.java:48] - 请求来源:127.0.0.1
2022-08-17 23:31:12.044 [http-nio-8500-exec-1] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/login
2022-08-17 23:31:12.045 [http-nio-8500-exec-1] INFO  [LogAspect.java:50] - 请求方式:POST
2022-08-17 23:31:12.046 [http-nio-8500-exec-1] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 23:31:12.046 [http-nio-8500-exec-1] INFO  [LogAspect.java:52] - 请求类型:application/x-www-form-urlencoded; charset=UTF-8
2022-08-17 23:31:12.047 [http-nio-8500-exec-1] INFO  [LogAspect.java:53] - 请求参数:[{"password":"123123","username":"admin","varCode":"0395","varCodeId":"lojkzjohejduwbucgvxvhjayg"}]
2022-08-17 23:31:12.052 [http-nio-8500-exec-1] INFO  [LogAspect.java:64] - 处理请求[admin/login]耗时(毫秒):5
2022-08-17 23:31:12.053 [http-nio-8500-exec-1] INFO  [ResultHandler.java:24] - 接口返回={"code":100001,"data":{"password":"c4fdb66ad775a6ad29fe66b15325e86e","sessionId":"ccf6dd8b8b04420b768fa0a8ef9bceaf","username":"admin"},"message":"登录成功"}
2022-08-17 23:32:06.325 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Removing {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 23:32:06.325 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 0 subscriber(s).
2022-08-17 23:32:06.326 [SpringContextShutdownHook] INFO  [LogAccessor.java:174] - stopped bean '_org.springframework.integration.errorLogger'
2022-08-17 23:32:06.326 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'taskScheduler'
2022-08-17 23:32:06.329 [SpringContextShutdownHook] INFO  [ExecutorConfigurationSupport.java:218] - Shutting down ExecutorService 'applicationTaskExecutor'
2022-08-17 23:32:26.257 [background-preinit] INFO  [Version.java:21] - HV000001: Hibernate Validator 6.1.7.Final
2022-08-17 23:32:26.262 [restartedMain] INFO  [StartupInfoLogger.java:55] - Starting MultiWechatApplication using Java 1.8.0_271 on DESKTOP-9R2S12I with PID 46244 (D:\project\multi-wechat\target\classes started by COD in D:\project\multi-wechat)
2022-08-17 23:32:26.263 [restartedMain] INFO  [SpringApplication.java:660] - No active profile set, falling back to default profiles: default
2022-08-17 23:32:26.331 [restartedMain] INFO  [DeferredLog.java:255] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-08-17 23:32:26.332 [restartedMain] INFO  [DeferredLog.java:255] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-08-17 23:32:27.329 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:250] - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-08-17 23:32:27.333 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:128] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2022-08-17 23:32:27.372 [restartedMain] INFO  [RepositoryConfigurationDelegate.java:188] - Finished Spring Data repository scanning in 21 ms. Found 0 Redis repository interfaces.
2022-08-17 23:32:27.635 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:213] - No bean named 'errorChannel' has been explicitly defined. Therefore, a default PublishSubscribeChannel will be created.
2022-08-17 23:32:27.647 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:303] - No bean named 'taskScheduler' has been explicitly defined. Therefore, a default ThreadPoolTaskScheduler will be created.
2022-08-17 23:32:27.654 [restartedMain] INFO  [DefaultConfiguringBeanFactoryPostProcessor.java:463] - No bean named 'integrationHeaderChannelRegistry' has been explicitly defined. Therefore, a default DefaultHeaderChannelRegistry will be created.
2022-08-17 23:32:27.923 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'org.springframework.integration.config.IntegrationManagementConfiguration' of type [org.springframework.integration.config.IntegrationManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 23:32:27.949 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationChannelResolver' of type [org.springframework.integration.support.channel.BeanFactoryChannelResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 23:32:27.954 [restartedMain] INFO  [PostProcessorRegistrationDelegate.java:376] - Bean 'integrationDisposableAutoCreatedBeans' of type [org.springframework.integration.config.annotation.Disposables] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-08-17 23:32:28.661 [restartedMain] INFO  [TomcatWebServer.java:108] - Tomcat initialized with port(s): 8500 (http)
2022-08-17 23:32:28.673 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing ProtocolHandler ["http-nio-8500"]
2022-08-17 23:32:28.674 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting service [Tomcat]
2022-08-17 23:32:28.674 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting Servlet engine: [Apache Tomcat/9.0.43]
2022-08-17 23:32:28.839 [restartedMain] INFO  [DirectJDKLog.java:173] - Initializing Spring embedded WebApplicationContext
2022-08-17 23:32:28.839 [restartedMain] INFO  [ServletWebServerApplicationContext.java:289] - Root WebApplicationContext: initialization completed in 2505 ms
2022-08-17 23:32:29.737 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'applicationTaskExecutor'
2022-08-17 23:32:29.856 [restartedMain] INFO  [WelcomePageHandlerMapping.java:57] - Adding welcome page template: index
2022-08-17 23:32:29.965 [restartedMain] WARN  [TemplateMode.java:150] - [THYMELEAF][restartedMain] Template Mode 'HTML5' is deprecated. Using Template Mode 'HTML' instead.
2022-08-17 23:32:30.405 [restartedMain] INFO  [OptionalLiveReloadServer.java:58] - LiveReload server is running on port 35729
2022-08-17 23:32:30.564 [restartedMain] INFO  [ExecutorConfigurationSupport.java:181] - Initializing ExecutorService 'taskScheduler'
2022-08-17 23:32:30.692 [restartedMain] INFO  [LogAccessor.java:174] - Adding {logging-channel-adapter:_org.springframework.integration.errorLogger} as a subscriber to the 'errorChannel' channel
2022-08-17 23:32:30.692 [restartedMain] INFO  [LogAccessor.java:174] - Channel 'multi-wechat.errorChannel' has 1 subscriber(s).
2022-08-17 23:32:30.693 [restartedMain] INFO  [LogAccessor.java:174] - started bean '_org.springframework.integration.errorLogger'
2022-08-17 23:32:30.694 [restartedMain] INFO  [DirectJDKLog.java:173] - Starting ProtocolHandler ["http-nio-8500"]
2022-08-17 23:32:30.721 [restartedMain] INFO  [TomcatWebServer.java:220] - Tomcat started on port(s): 8500 (http) with context path '/multi-wechat'
2022-08-17 23:32:30.736 [restartedMain] INFO  [StartupInfoLogger.java:61] - Started MultiWechatApplication in 5.169 seconds (JVM running for 7.478)
2022-08-17 23:32:31.008 [http-nio-8500-exec-1] INFO  [DirectJDKLog.java:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-08-17 23:32:31.009 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:525] - Initializing Servlet 'dispatcherServlet'
2022-08-17 23:32:31.011 [http-nio-8500-exec-1] INFO  [FrameworkServlet.java:547] - Completed initialization in 2 ms
2022-08-17 23:32:38.321 [http-nio-8500-exec-5] INFO  [LogAspect.java:38] - ==================开始处理请求=====================>
2022-08-17 23:32:38.430 [http-nio-8500-exec-5] INFO  [LogAspect.java:48] - 请求来源:127.0.0.1
2022-08-17 23:32:38.430 [http-nio-8500-exec-5] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/loginOut
2022-08-17 23:32:38.431 [http-nio-8500-exec-5] INFO  [LogAspect.java:50] - 请求方式:POST
2022-08-17 23:32:38.431 [http-nio-8500-exec-5] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 23:32:38.431 [http-nio-8500-exec-5] INFO  [LogAspect.java:52] - 请求类型:application/x-www-form-urlencoded; charset=UTF-8
2022-08-17 23:32:38.432 [http-nio-8500-exec-5] INFO  [LogAspect.java:53] - 请求参数:[{"sessionId":"ccf6dd8b8b04420b768fa0a8ef9bceaf","username":"admin"}]
2022-08-17 23:32:40.537 [http-nio-8500-exec-5] INFO  [LogAspect.java:64] - 处理请求[admin/loginOut]耗时(毫秒):2105
2022-08-17 23:32:40.600 [http-nio-8500-exec-5] INFO  [ResultHandler.java:24] - 接口返回={"code":100000,"message":"success"}
2022-08-17 23:32:41.524 [http-nio-8500-exec-8] INFO  [LogAspect.java:38] - ==================开始处理请求=====================>
2022-08-17 23:32:41.525 [http-nio-8500-exec-8] INFO  [LogAspect.java:48] - 请求来源:127.0.0.1
2022-08-17 23:32:41.526 [http-nio-8500-exec-8] INFO  [LogAspect.java:49] - 请求URL:http://127.0.0.1:8500/multi-wechat//admin/getVarCode
2022-08-17 23:32:41.526 [http-nio-8500-exec-8] INFO  [LogAspect.java:50] - 请求方式:GET
2022-08-17 23:32:41.527 [http-nio-8500-exec-8] INFO  [LogAspect.java:51] - 请求头部:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36
2022-08-17 23:32:41.527 [http-nio-8500-exec-8] INFO  [LogAspect.java:52] - 请求类型:null
2022-08-17 23:32:41.528 [http-nio-8500-exec-8] INFO  [LogAspect.java:53] - 请求参数:[]
2022-08-17 23:32:42.283 [http-nio-8500-exec-8] INFO  [LogAspect.java:64] - 处理请求[admin/getVarCode]耗时(毫秒):755
